SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
1,-1.078176147914705,0.6423640333123787,-0.7783934053539806,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
0,-0.09924807214096716,0.6689832645482888,0.1467537647781737,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
0,-0.017670732493155674,1.4858609231002862,0.5790911970224883,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0
0,-0.7110781194995532,1.1381472150812078,-0.3796761139652594,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1
1,-1.1597534875625164,0.3478887877651206,-0.8863953611090407,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,-0.05845940231706142,-0.35086603217752466,-0.28272705419082916,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0.3086386260980903,-0.7501545007161792,-0.25220524004153544,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
0,-0.7110781194995532,-1.319140568383762,-0.8330206407572522,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0
0,-1.2005421573864221,1.4326224606284659,-0.8687283066986505,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
1,1.5730873906391682,0.81705273829804,1.8216081020417907,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
0,-1.2821194970342338,0.15822676520926007,-0.9759392003159318,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,-0.2216140816126844,0.559178935700159,-0.03417972529042532,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0
0,-0.38476876090830736,1.011705866710634,-0.04281548696117584,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1,1.613876060463074,0.4510383088042733,1.4906804410710472,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
0,0.10469527697856156,0.23974816086923498,0.09001703034082581,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0
0,0.3902159657459017,0.05008613831337445,0.19226181164871892,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,-1.2005421573864221,0.6456914372168673,-0.9032493794333807,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,-1.2413308272103278,0.38282652876225326,-0.9398360033056441,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
0,-0.46634610055611886,1.1398109170334525,-0.1467522622859844,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
0,-1.2821194970342338,-1.5137936967963561,-0.9980230183289197,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0
0,1.5730873906391682,1.47587871138682,2.3808231116064955,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
1,0.6757366545132419,1.2196686107411832,1.2217852360711141,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0,0.1454839468024673,-0.34753862827303583,-0.17439548921169462,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,1.5730873906391682,-1.365724223046605,-0.27169613215847105,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
1,-0.26240275143659014,0.8769460085788381,0.027017720646063444,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
1,-1.0373874780907992,1.143138320937941,-0.7140976327111921,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1
0,-0.5479234402039304,-1.332450184001717,-0.81546345608822,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,-1.2413308272103278,-1.5054751870351342,-0.9894971263995272,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0
0,0.2678499562741845,0.5658337435091366,0.40846348869328364,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
0,0.7981026639849592,-1.1577614790160558,-0.2930987577750383,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,-0.9965988082668935,-1.5104662928918673,-0.9352873960134168,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
1,-0.30319142126049586,1.1181827916542753,0.09852094832194647,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1
0,-0.1400367419648729,-1.4722011479902464,-0.7187561097447777,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0
0,1.0836233527522994,0.7272128328768426,1.2725890044751222,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0
1,1.4099327113435454,1.7038058788443018,2.4389002568884126,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0
0,0.7573139941610534,-1.4988203792261565,-0.5684103556702871,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
1,1.3691440415196396,1.1697575521738512,2.013506592297933,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1
0,1.3691440415196396,0.3112873448157441,1.128989252520022,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,1.287566701871828,1.2845529868787147,1.8714450167218466,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
0,-1.2821194970342338,-1.5254396104620669,-0.998176835966821,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
0,-1.2005421573864221,-0.31925569508488133,-0.9203451111887087,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
0,1.124412022576205,-0.11628405691106519,0.5923854357268243,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
0,-1.1597534875625164,0.5292323005597597,-0.8604441282002461,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,1.2059893622240165,-1.492165571417179,-0.451091445848056,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
1,-0.7926554591473648,0.9617948081433021,-0.45236593484781057,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,-0.3439800910844016,-0.018125641728646082,-0.3215550207867988,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
0,-0.30319142126049586,0.46933903027896157,-0.17065991800551758,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0
0,-0.9558101384429878,-1.3291227800972283,-0.922938037084761,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,1.287566701871828,0.03012171488644144,0.7812515211214818,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
0,-0.5479234402039304,1.3877025079178669,-0.15639882557722987,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1
1,1.5730873906391682,-1.3391049918106948,-0.23009944808027596,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0
0,-0.6702894496756475,0.3212695565292104,-0.49213878121946036,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,0.023117937330750068,1.028342886233078,0.3280388380191189,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1
0,-0.5887121100278361,-1.5271033124143112,-0.8532586471154231,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
1,-1.2821194970342338,-0.6187220464888722,-0.9862010341587828,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1.002046013104488,0.16488157301823725,0.7526853883683632,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
0,-0.8742327987951762,0.3661895092398093,-0.6257843346075123,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,-1.2005421573864221,-0.5238910352109417,-0.9322549911519319,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
0,-1.1597534875625164,-1.3640605210943606,-0.9636997111286341,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
0,-0.2216140816126844,-1.492165571417179,-0.7635609902706306,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,1.613876060463074,1.4925157309092638,2.403324434636644,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0
0,-1.1597534875625164,-1.4954929753216677,-0.9701161040239499,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0
0,0.5533706450415247,0.2630399882006566,0.4214940400183601,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.7165253243371477,1.1481294267946744,1.2171047850892573,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0
0,-1.0373874780907992,0.32459696043369946,-0.7672306396319928,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
0,-0.38476876090830736,-1.4805196577514683,-0.7961483555574574,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0,-0.38476876090830736,0.5358871083687373,-0.16402378562748543,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
1,0.18627261662637304,0.6922750918797105,0.3871048109732596,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
0,-1.1597534875625164,0.32459696043369946,-0.874089950076928,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,0.5941593148654305,1.3810477001088897,1.24707725053176,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1
1,-0.05845940231706142,1.054962117468988,0.2582495783084228,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
0,1.5322987208152625,1.1314924072722305,1.9988719427490276,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0
0,0.5941593148654305,-1.314149462527029,-0.5058944728375006,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
0,-1.2005421573864221,-0.3558571380342578,-0.9448460635115757,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
0,0.1454839468024673,-1.5187848026530892,-0.7077911095572345,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,0.7981026639849592,-0.03309895929884549,0.4590914655111184,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,-1.2821194970342338,0.18484599644517027,-0.9755876171435859,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
0,-1.078176147914705,0.5192500888462934,-0.8030481753147493,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
0,0.10469527697856156,0.7172306211633763,0.32467682393355946,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
0,-1.2005421573864221,0.88526451834006,-0.8997774956064633,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1
0,1.002046013104488,-0.305946079466926,0.38730257650770417,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1.3691440415196396,0.5175863868940491,1.2894430227994624,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
0,0.1454839468024673,-0.8067203670924887,-0.3265211330961872,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
0,1.3283553716957337,1.1730849560783405,1.9131295965931283,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
0,1.287566701871828,0.174863784731704,0.9626244901555134,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0
0,-1.2821194970342338,-1.517121100700845,-0.9980669662254629,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1
0,0.9204686734566764,-0.34421122436854723,0.3023512924895838,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
0,1.2059893622240165,-1.4954929753216677,-0.4594854940878186,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
0,0.5533706450415247,-0.13791218229024227,0.2650395283243565,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
0,-0.1400367419648729,-1.332450184001717,-0.6602175115491561,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,-1.2005421573864221,-0.9797453701259056,-0.9595905828018394,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1,1.613876060463074,0.8403445656294616,1.9451895871214364,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
1,0.1454839468024673,0.33291547019492146,0.16222342436140094,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,-0.09924807214096716,-1.500484081178401,-0.7531233648416065,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,1.3283553716957337,1.3361277473982907,2.0324261617598065,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
0,1.0836233527522994,-0.685270124578648,0.16543162080905896,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
0,-0.9965988082668935,-1.508802590939623,-0.9357268749788494,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0
0,-0.9558101384429878,0.32792436433818806,-0.6960130732836409,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,-0.5887121100278361,-0.6403501718680493,-0.6781702272870775,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,-1.2413308272103278,0.33125176824267666,-0.9378144000646542,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
0,0.7981026639849592,1.269579669308515,1.3511678434944703,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
0,1.4915100509913568,-0.1545492018126862,0.7757580340535744,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
0,-1.2005421573864221,1.0083784628061454,-0.8778474952313768,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
1,0.7981026639849592,1.3078448142101362,1.440623786908275,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1
0,-0.5071347703800245,0.18817340034965888,-0.35016510143646074,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,-0.3439800910844016,1.209686399027717,0.06584568724203312,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
0,-0.9558101384429878,0.35620729752634256,-0.7158116006763793,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1.2059893622240165,-1.4722011479902464,-0.47106576482696744,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
0,-0.8742327987951762,-1.4788559557992238,-0.9022605517611573,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0
0,-0.7518667893234591,0.7438498523992866,-0.45342068436484884,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
0,1.4915100509913568,1.0083784628061454,1.9255229034183279,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0
0,0.9204686734566764,1.2912077946876923,1.479473727452516,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0
0,0.1454839468024673,1.3278092376370687,0.7014641149471942,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0
0,1.5730873906391682,-1.3158131644792732,-0.19458954767332237,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
0,1.5730873906391682,0.9418303847163696,1.8527671606909613,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,0.8796800036327707,1.3411188532550242,1.4711675750058402,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0
0,-0.38476876090830736,-0.16453141352615247,-0.3886414848600844,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,-1.2821194970342338,0.7022573035931767,-0.968753719231109,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
0,0.5533706450415247,0.9900777413314571,0.8887041281697511,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0
0,-0.7518667893234591,0.5175863868940491,-0.5068393526131807,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
0,-0.4255574307322131,0.6723106684527774,-0.18309717272725998,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
0,-1.2821194970342338,-1.5204485046053335,-0.9981109141220063,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0
0,-0.8742327987951762,-0.8150388768537107,-0.8208250994664977,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0
0,1.1652006924001108,1.29786260249667,1.8277168596613036,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0
1,-0.7926554591473648,-0.6519960855337601,-0.7743062509754576,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1,1.613876060463074,1.4925157309092638,2.4796179830357423,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
0,-1.2821194970342338,-0.6486686816292713,-0.9865965652276723,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0.2678499562741845,1.3810477001088897,0.7692317714169004,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
0,-0.2216140816126844,1.0017236549971675,0.07569001606772327,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0,-0.915021468619082,-0.440705937598722,-0.7760421928889163,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0.6349479846893362,0.46102052051773956,0.611810405998945,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0
0,-0.4255574307322131,1.2130138029322055,0.0117678005455523,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
0,1.4915100509913568,-0.6969160382443585,0.29435277531871046,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0
0,0.6757366545132419,1.2912077946876923,1.206799003349863,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
0,0.18627261662637304,-0.00814343001517934,0.025281778732604576,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,-0.017670732493155674,-1.5287670143665555,-0.7367307994309708,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0,-1.078176147914705,0.8686274988176161,-0.7731855796136045,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
0,-0.2216140816126844,-0.3375564165595695,-0.3428038287654648,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,-0.6702894496756475,0.8586452871041499,-0.402309280685038,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.2270612864502788,1.143138320937941,0.6534290640254118,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
0,-0.9558101384429878,-1.0047008994095714,-0.8764191885937209,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
0,0.4717933053937132,-1.492165571417179,-0.6350793147264117,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0,1.4099327113435454,0.14824455349579332,1.0384565856409076,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0
0,-1.1597534875625164,0.19981931401536993,-0.8865711526952138,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1.613876060463074,-0.16286771157390817,0.8673893983462703,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0
0,-0.7110781194995532,0.6456914372168673,-0.43153463188630553,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
1,-1.2821194970342338,0.5125952810373157,-0.9712587493340746,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,-1.2821194970342338,-1.4638826382290244,-0.9973637998807707,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1
0,-1.2821194970342338,0.12495272616437218,-0.9763786792813643,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,-1.2821194970342338,0.5042767712760937,-0.9713686190754328,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
1,1.0836233527522994,0.6007714845062688,1.1482823791025127,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
0,-0.9558101384429878,-0.4673251688346322,-0.8014880249874635,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,-1.1597534875625164,-1.492165571417179,-0.9663585588695014,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
0,-0.7926554591473648,0.7005936016409324,-0.4722963059301787,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,0.5941593148654305,-0.20945136623675115,0.19032810420081547,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1,-1.2821194970342338,0.3179421526247218,-0.9738297012818554,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,1.1652006924001108,-1.5137936967963561,-0.4868430596859976,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1
0,-0.915021468619082,-0.3309016087505919,-0.7565513007719807,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1,-0.8742327987951762,0.5991077825540245,-0.6197854467293574,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
0,-1.2821194970342338,0.49263085761038317,-0.9715224367133344,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
0,0.10469527697856156,-1.4688737440857575,-0.6987158689210513,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0,-0.5887121100278361,0.8586452871041499,-0.3045911327211007,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
